CustomerID,Recency,Frequency,Monetary,R,F,M,RFM Score,Segment,RFM_Score,RFM_Level
1168,80,15,307.76000000000005,3,5,3,353,loyal customers,11,Platinum
1169,636,18,402.9800000000001,1,5,3,153,can't loose,9,Gold
1170,207,75,1426.8199999999997,2,5,4,254,can't loose,11,Platinum
1171,183,66,210.31,2,5,2,252,can't loose,9,Gold
1172,66,76,270.78999999999996,3,5,3,353,loyal customers,11,Platinum
1173,39,452,7082.700000000015,4,5,5,455,loyal customers,14,Platinum Plus
1174,668,1,89.5,1,2,2,122,hibernating,5,Bronze
1175,11,176,3350.4400000000005,5,5,5,555,champions,15,Platinum Plus
1176,427,42,717.85,1,5,4,154,can't loose,10,Gold
1177,33,144,3112.729999999999,4,5,5,455,loyal customers,14,Platinum Plus
1178,87,86,1498.6600000000005,3,5,5,355,loyal customers,13,Platinum
1179,469,32,632.39,1,5,4,154,can't loose,10,Gold
1180,366,12,717.9,2,5,4,254,can't loose,11,Platinum
1181,378,310,3526.6599999999944,2,5,5,255,can't loose,12,Platinum
1182,636,45,1421.0100000000002,1,5,4,154,can't loose,10,Gold
1183,41,255,812.6200000000001,4,5,4,454,loyal customers,13,Platinum
1184,392,55,352.94,2,5,3,253,can't loose,10,Gold
1185,14,152,1089.6400000000006,5,5,4,554,champions,14,Platinum Plus
1186,410,46,172.97999999999996,1,5,2,152,can't loose,8,Gold
1187,68,186,899.0399999999997,3,5,4,354,loyal customers,12,Platinum
1188,4,60,1003.7199999999999,5,5,4,554,champions,14,Platinum Plus
1189,385,44,349.51000000000005,2,5,3,253,can't loose,10,Gold
1190,321,5,244.2,2,4,3,243,at risk,9,Gold
1191,83,224,6454.530000000002,3,5,5,355,loyal customers,13,Platinum
1192,649,89,477.1999999999997,1,5,3,153,can't loose,9,Gold
1193,382,210,1552.6400000000015,2,5,5,255,can't loose,12,Platinum
1194,75,412,8872.339999999998,3,5,5,355,loyal customers,13,Platinum
1195,437,9,200.81999999999996,1,5,2,152,can't loose,8,Gold
1196,30,159,2566.5800000000004,4,5,5,455,loyal customers,14,Platinum Plus
1197,25,172,590.6099999999999,4,5,4,454,loyal customers,13,Platinum
1198,514,2,990.0,1,3,4,134,at risk,8,Gold
1199,302,33,174.37000000000003,2,5,2,252,can't loose,9,Gold
1200,128,228,1799.2700000000013,3,5,5,355,loyal customers,13,Platinum
1201,83,184,4327.980000000003,3,5,5,355,loyal customers,13,Platinum
1202,86,48,776.8799999999999,3,5,4,354,loyal customers,12,Platinum
1203,356,1203,15256.380000000012,2,5,5,255,can't loose,12,Platinum
1204,21,58,410.2499999999999,5,5,3,553,champions,13,Platinum
1205,42,365,1635.8000000000025,4,5,5,455,loyal customers,14,Platinum Plus
1206,474,200,1066.1400000000012,1,5,4,154,can't loose,10,Gold
1207,175,44,192.85000000000002,3,5,2,352,loyal customers,10,Gold
1208,19,213,892.2800000000005,5,5,4,554,champions,14,Platinum Plus
1209,68,27,239.48999999999998,3,5,3,353,loyal customers,11,Platinum
1210,14,653,4236.250000000002,5,5,5,555,champions,15,Platinum Plus
1211,207,33,1384.2499999999998,2,5,4,254,can't loose,11,Platinum
1212,52,86,893.0199999999998,4,5,4,454,loyal customers,13,Platinum
1213,413,102,418.6999999999999,1,5,3,153,can't loose,9,Gold
1214,1,46,732.0699999999998,5,5,4,554,champions,14,Platinum Plus
1215,12,282,11147.54999999999,5,5,5,555,champions,15,Platinum Plus
1216,2,146,2972.080000000002,5,5,5,555,champions,15,Platinum Plus
1217,411,9,147.66,1,5,2,152,can't loose,8,Gold
1218,16,90,1503.9899999999998,5,5,5,555,champions,15,Platinum Plus
1219,408,5,107.75,1,4,2,142,at risk,7,Silver
1220,284,32,275.43000000000006,2,5,3,253,can't loose,10,Gold
1221,391,9,195.78,2,5,2,252,can't loose,9,Gold
1222,157,96,1445.03,3,5,5,355,loyal customers,13,Platinum
1223,192,88,347.1499999999999,2,5,3,253,can't loose,10,Gold
1224,432,39,661.71,1,5,4,154,can't loose,10,Gold
1225,543,20,123.03,1,5,2,152,can't loose,8,Gold
1226,45,33,1308.0999999999997,4,5,4,454,loyal customers,13,Platinum
1227,17,180,2445.12,5,5,5,555,champions,15,Platinum Plus
1228,16,34,746.6899999999998,5,5,4,554,champions,14,Platinum Plus
1229,4,387,5825.509999999999,5,5,5,555,champions,15,Platinum Plus
1230,184,98,1963.3900000000008,2,5,5,255,can't loose,12,Platinum
1231,67,16,247.95999999999995,3,5,3,353,loyal customers,11,Platinum
1232,110,397,5046.1100000000015,3,5,5,355,loyal customers,13,Platinum
1233,54,35,508.41999999999996,4,5,3,453,loyal customers,12,Platinum
1234,399,151,809.7200000000005,2,5,4,254,can't loose,11,Platinum
1235,14,163,684.3800000000003,5,5,4,554,champions,14,Platinum Plus
1236,390,18,348.9599999999999,2,5,3,253,can't loose,10,Gold
1237,49,100,776.8399999999999,4,5,4,454,loyal customers,13,Platinum
1238,4,389,8561.060000000001,5,5,5,555,champions,15,Platinum Plus
1239,314,39,505.2699999999999,2,5,3,253,can't loose,10,Gold
1240,6,193,1174.94,5,5,4,554,champions,14,Platinum Plus
1241,184,58,1025.1699999999998,2,5,4,254,can't loose,11,Platinum
1242,28,27,164.34,4,5,2,452,loyal customers,11,Platinum
1243,653,22,695.6899999999999,1,5,4,154,can't loose,10,Gold
1244,389,50,502.11999999999995,2,5,3,253,can't loose,10,Gold
1245,60,43,280.54,4,5,3,453,loyal customers,12,Platinum
1246,42,122,1045.76,4,5,4,454,loyal customers,13,Platinum
1247,542,35,234.9000000000001,1,5,3,153,can't loose,9,Gold
1248,595,7,167.35,1,5,2,152,can't loose,8,Gold
1249,14,405,1998.6700000000046,5,5,5,555,champions,15,Platinum Plus
1250,32,209,2885.9999999999995,4,5,5,455,loyal customers,14,Platinum Plus
1251,634,48,774.29,1,5,4,154,can't loose,10,Gold
1252,454,56,988.1500000000001,1,5,4,154,can't loose,10,Gold
1253,26,266,2309.590000000001,4,5,5,455,loyal customers,14,Platinum Plus
1254,314,371,6107.62999999999,2,5,5,255,can't loose,12,Platinum
1255,570,36,279.59999999999997,1,5,3,153,can't loose,9,Gold
1256,5,108,1263.7999999999997,5,5,4,554,champions,14,Platinum Plus
1257,175,13,177.34,3,5,2,352,loyal customers,10,Gold
1258,546,47,221.68999999999997,1,5,3,153,can't loose,9,Gold
1259,530,5,112.34000000000002,1,4,2,142,at risk,7,Silver
1260,118,19,213.85,3,5,2,352,loyal customers,10,Gold
1261,375,34,651.45,2,5,4,254,can't loose,11,Platinum
1262,91,225,1746.9200000000005,3,5,5,355,loyal customers,13,Platinum
1263,382,23,404.68,2,5,3,253,can't loose,10,Gold
1264,598,21,301.26000000000005,1,5,3,153,can't loose,9,Gold
1265,341,46,689.49,2,5,4,254,can't loose,11,Platinum
1266,31,132,2217.55,4,5,5,455,loyal customers,14,Platinum Plus
1267,708,16,310.14,1,5,3,153,can't loose,9,Gold
1268,25,87,13370.859999999999,4,5,5,455,loyal customers,14,Platinum Plus
1269,77,80,1995.6799999999998,3,5,5,355,loyal customers,13,Platinum
1270,135,12,3021.7700000000004,3,5,5,355,loyal customers,13,Platinum
1271,26,221,3556.4099999999985,4,5,5,455,loyal customers,14,Platinum Plus
1273,37,459,4292.2099999999955,4,5,5,455,loyal customers,14,Platinum Plus
1274,276,125,2146.8699999999994,2,5,5,255,can't loose,12,Platinum
1275,94,64,941.6199999999999,3,5,4,354,loyal customers,12,Platinum
1276,54,97,786.7499999999999,4,5,4,454,loyal customers,13,Platinum
1277,17,7,105.3,5,5,2,552,champions,12,Platinum
1278,76,57,1296.2899999999997,3,5,4,354,loyal customers,12,Platinum
1279,525,4,405.0,1,4,3,143,at risk,8,Gold
1280,464,9,234.60999999999999,1,5,3,153,can't loose,9,Gold
1281,128,113,491.37,3,5,3,353,loyal customers,11,Platinum
1282,122,90,1673.92,3,5,5,355,loyal customers,13,Platinum
1283,18,147,2572.3200000000015,5,5,5,555,champions,15,Platinum Plus
1284,33,4,221.5,4,4,3,443,loyal customers,11,Platinum
1285,579,56,298.4499999999999,1,5,3,153,can't loose,9,Gold
1286,11,137,2972.4800000000027,5,5,5,555,champions,15,Platinum Plus
1287,409,98,1415.9199999999996,1,5,4,154,can't loose,10,Gold
1288,258,126,1678.88,2,5,5,255,can't loose,12,Platinum
1289,2,179,2999.3700000000017,5,5,5,555,champions,15,Platinum Plus
1290,41,14,193.94999999999996,4,5,2,452,loyal customers,11,Platinum
1291,47,159,2570.8499999999985,4,5,5,455,loyal customers,14,Platinum Plus
1292,459,9,152.2,1,5,2,152,can't loose,8,Gold
1293,37,319,6082.619999999994,4,5,5,455,loyal customers,14,Platinum Plus
1294,7,121,2215.6000000000004,5,5,5,555,champions,15,Platinum Plus
1295,166,89,1033.85,3,5,4,354,loyal customers,12,Platinum
1296,12,15,367.1400000000001,5,5,3,553,champions,13,Platinum
1297,11,240,5603.270000000007,5,5,5,555,champions,15,Platinum Plus
1298,198,283,4555.579999999998,2,5,5,255,can't loose,12,Platinum
1299,456,41,293.78999999999996,1,5,3,153,can't loose,9,Gold
1300,605,17,325.23999999999995,1,5,3,153,can't loose,9,Gold
1301,36,142,2096.3499999999995,4,5,5,455,loyal customers,14,Platinum Plus
1302,181,99,1894.6100000000004,3,5,5,355,loyal customers,13,Platinum
1304,388,105,1692.1600000000012,2,5,5,255,can't loose,12,Platinum
1305,62,16,107.55,4,5,2,452,loyal customers,11,Platinum
1306,151,87,305.0199999999998,3,5,3,353,loyal customers,11,Platinum
1307,12,773,11685.23999999997,5,5,5,555,champions,15,Platinum Plus
1308,52,14,413.55,4,5,3,453,loyal customers,12,Platinum
1309,77,24,332.36,3,5,3,353,loyal customers,11,Platinum
1310,426,75,191.05000000000004,1,5,2,152,can't loose,8,Gold
1311,39,10,0.0,4,5,1,451,loyal customers,10,Gold
1312,20,65,396.9199999999998,5,5,3,553,champions,13,Platinum
1313,549,16,215.87999999999997,1,5,2,152,can't loose,8,Gold
1314,34,23,441.81999999999994,4,5,3,453,loyal customers,12,Platinum
1315,540,15,153.15,1,5,2,152,can't loose,8,Gold
1316,406,105,546.29,1,5,3,153,can't loose,9,Gold
1317,34,16,232.6,4,5,3,453,loyal customers,12,Platinum
1318,601,29,154.46,1,5,2,152,can't loose,8,Gold
1319,41,500,7360.459999999989,4,5,5,455,loyal customers,14,Platinum Plus
1320,19,55,804.9499999999999,5,5,4,554,champions,14,Platinum Plus
1321,219,3,59.5,2,4,2,242,at risk,8,Gold
1322,489,10,258.6,1,5,3,153,can't loose,9,Gold
1323,287,112,545.8699999999999,2,5,3,253,can't loose,10,Gold
1324,47,39,3119.4399999999987,4,5,5,455,loyal customers,14,Platinum Plus
1325,66,34,409.0399999999999,3,5,3,353,loyal customers,11,Platinum
1326,440,45,11880.840000000002,1,5,5,155,can't loose,11,Platinum
1327,637,5,375.5,1,4,3,143,at risk,8,Gold
1328,154,9,1259.5,3,5,4,354,loyal customers,12,Platinum
1329,31,9,172.24999999999997,4,5,2,452,loyal customers,11,Platinum
1330,486,53,210.77999999999994,1,5,2,152,can't loose,8,Gold
1331,26,99,3016.4500000000003,4,5,5,455,loyal customers,14,Platinum Plus
1332,327,80,1404.1700000000003,2,5,4,254,can't loose,11,Platinum
1333,27,1375,168183.66000000035,4,5,5,455,loyal customers,14,Platinum Plus
1334,3,92,2710.7299999999996,5,5,5,555,champions,15,Platinum Plus
1335,404,24,1263.6999999999996,1,5,4,154,can't loose,10,Gold
1336,334,12,151.3,2,5,2,252,can't loose,9,Gold
1337,598,40,465.5300000000001,1,5,3,153,can't loose,9,Gold
1338,157,38,666.3000000000001,3,5,4,354,loyal customers,12,Platinum
1339,7,246,2582.0099999999998,5,5,5,555,champions,15,Platinum Plus
1340,438,10,159.55,1,5,2,152,can't loose,8,Gold
1341,447,5,135.18,1,4,2,142,at risk,7,Silver
1342,320,73,99.5,2,5,2,252,can't loose,9,Gold
1343,1,135,2295.3100000000004,5,5,5,555,champions,15,Platinum Plus
1344,146,78,1849.57,3,5,5,355,loyal customers,13,Platinum
1345,70,38,631.1699999999997,3,5,4,354,loyal customers,12,Platinum
1346,268,151,3207.7599999999975,2,5,5,255,can't loose,12,Platinum
1347,273,48,284.98,2,5,3,253,can't loose,10,Gold
1348,1,418,7512.809999999997,5,5,5,555,champions,15,Platinum Plus
1349,122,15,509.52,3,5,3,353,loyal customers,11,Platinum
1350,220,85,1462.0600000000006,2,5,5,255,can't loose,12,Platinum
1351,160,33,766.42,3,5,4,354,loyal customers,12,Platinum
1352,410,80,736.9600000000002,1,5,4,154,can't loose,10,Gold
1353,467,30,161.35,1,5,2,152,can't loose,8,Gold
1354,192,533,8331.589999999991,2,5,5,255,can't loose,12,Platinum
1355,271,21,138.28,2,5,2,252,can't loose,9,Gold
1356,58,127,1748.0500000000004,4,5,5,455,loyal customers,14,Platinum Plus
1357,160,12,306.54999999999995,3,5,3,353,loyal customers,11,Platinum
1358,17,249,2796.9300000000007,5,5,5,555,champions,15,Platinum Plus
1359,118,42,784.8999999999999,3,5,4,354,loyal customers,12,Platinum
1360,275,42,741.5399999999997,2,5,4,254,can't loose,11,Platinum
1361,33,188,5484.760000000001,4,5,5,455,loyal customers,14,Platinum Plus
1362,189,57,1129.7000000000003,2,5,4,254,can't loose,11,Platinum
1363,373,42,213.01000000000002,2,5,2,252,can't loose,9,Gold
1364,39,115,1629.1599999999999,4,5,5,455,loyal customers,14,Platinum Plus
1365,102,42,1079.6600000000003,3,5,4,354,loyal customers,12,Platinum
1366,30,79,936.7000000000003,4,5,4,454,loyal customers,13,Platinum
1367,109,157,2720.170000000002,3,5,5,355,loyal customers,13,Platinum
1368,437,42,676.4299999999998,1,5,4,154,can't loose,10,Gold
1369,137,43,752.5999999999997,3,5,4,354,loyal customers,12,Platinum
1370,160,38,610.59,3,5,4,354,loyal customers,12,Platinum
1371,30,33,491.85999999999984,4,5,3,453,loyal customers,12,Platinum
1372,412,18,314.68,1,5,3,153,can't loose,9,Gold
1373,460,30,3451.29,1,5,5,155,can't loose,11,Platinum
1374,26,629,8696.410000000003,4,5,5,455,loyal customers,14,Platinum Plus
1375,243,444,1961.2700000000018,2,5,5,255,can't loose,12,Platinum
1376,202,30,339.5999999999999,2,5,3,253,can't loose,10,Gold
1377,487,92,440.9299999999999,1,5,3,153,can't loose,9,Gold
1378,20,6,292.2,5,5,3,553,champions,13,Platinum
1379,242,74,1262.83,2,5,4,254,can't loose,11,Platinum
1380,5,35,666.3299999999999,5,5,4,554,champions,14,Platinum Plus
1381,18,318,3065.2700000000004,5,5,5,555,champions,15,Platinum Plus
1382,2,42,1340.1499999999994,5,5,4,554,champions,14,Platinum Plus
1383,216,70,1095.16,2,5,4,254,can't loose,11,Platinum
1384,34,59,761.2699999999999,4,5,4,454,loyal customers,13,Platinum
1385,415,8,166.48999999999998,1,5,2,152,can't loose,8,Gold
1386,396,6,249.4,2,5,3,253,can't loose,10,Gold
1387,160,49,1999.3700000000008,3,5,5,355,loyal customers,13,Platinum
1388,528,2,-10.25,1,3,1,131,at risk,5,Bronze
1389,55,77,3563.6000000000004,4,5,5,455,loyal customers,14,Platinum Plus
1390,290,8,291.15,2,5,3,253,can't loose,10,Gold
1391,97,91,1472.9300000000003,3,5,5,355,loyal customers,13,Platinum
1392,289,62,1411.5700000000002,2,5,4,254,can't loose,11,Platinum
1393,34,21,447.04999999999995,4,5,3,453,loyal customers,12,Platinum
1394,11,335,2066.7900000000004,5,5,5,555,champions,15,Platinum Plus
1395,20,334,8611.739999999996,5,5,5,555,champions,15,Platinum Plus
1396,649,8,195.54999999999998,1,5,2,152,can't loose,8,Gold
1397,13,257,7188.8299999999945,5,5,5,555,champions,15,Platinum Plus
1398,73,25,659.41,3,5,4,354,loyal customers,12,Platinum
1399,56,120,1358.6399999999996,4,5,4,454,loyal customers,13,Platinum
1400,52,122,1952.1700000000003,4,5,5,455,loyal customers,14,Platinum Plus
1401,206,42,2165.7599999999998,2,5,5,255,can't loose,12,Platinum
1402,154,53,5181.99,3,5,5,355,loyal customers,13,Platinum
1403,72,368,2898.5999999999995,3,5,5,355,loyal customers,13,Platinum
1404,655,17,352.82000000000005,1,5,3,153,can't loose,9,Gold
1405,702,17,190.34999999999997,1,5,2,152,can't loose,8,Gold
1406,27,796,32541.93,4,5,5,455,loyal customers,14,Platinum Plus
1407,528,3,-41.8,1,4,1,141,at risk,6,Silver
1408,61,281,5426.379999999998,4,5,5,455,loyal customers,14,Platinum Plus
1409,424,42,611.0399999999998,1,5,4,154,can't loose,10,Gold
1410,181,211,5437.790000000001,3,5,5,355,loyal customers,13,Platinum
1411,183,571,3065.2700000000013,2,5,5,255,can't loose,12,Platinum
1412,487,19,301.53999999999996,1,5,3,153,can't loose,9,Gold
1413,83,22,345.0,3,5,3,353,loyal customers,11,Platinum
1414,592,62,1041.8600000000004,1,5,4,154,can't loose,10,Gold
1416,11,396,48893.83000000002,5,5,5,555,champions,15,Platinum Plus
1417,105,44,1091.3399999999997,3,5,4,354,loyal customers,12,Platinum
1418,369,26,135.63000000000002,2,5,2,252,can't loose,9,Gold
1419,172,100,735.8200000000002,3,5,4,354,loyal customers,12,Platinum
1420,282,38,460.18999999999994,2,5,3,253,can't loose,10,Gold
1421,14,231,1613.770000000001,5,5,5,555,champions,15,Platinum Plus
1422,434,10,1542.09,1,5,5,155,can't loose,11,Platinum
1423,11,45,2897.18,5,5,5,555,champions,15,Platinum Plus
1424,519,30,542.49,1,5,3,153,can't loose,9,Gold
1425,376,103,2549.6000000000013,2,5,5,255,can't loose,12,Platinum
1426,77,94,1173.7000000000005,3,5,4,354,loyal customers,12,Platinum
1427,507,1,3.75,1,2,2,122,hibernating,5,Bronze
1428,390,18,239.46000000000004,2,5,3,253,can't loose,10,Gold
1429,213,45,348.8,2,5,3,253,can't loose,10,Gold
1430,45,17,1047.68,4,5,4,454,loyal customers,13,Platinum
1431,245,23,383.94999999999993,2,5,3,253,can't loose,10,Gold
1432,648,7,96.0,1,5,2,152,can't loose,8,Gold
1433,400,9,126.03,2,5,2,252,can't loose,9,Gold
1434,373,29,836.2999999999998,2,5,4,254,can't loose,11,Platinum
1435,501,22,289.7,1,5,3,153,can't loose,9,Gold
1436,438,77,1103.85,1,5,4,154,can't loose,10,Gold
1437,2,876,70854.27000000012,5,5,5,555,champions,15,Platinum Plus
1438,118,100,1981.8200000000004,3,5,5,355,loyal customers,13,Platinum
1439,284,51,1120.2600000000002,2,5,4,254,can't loose,11,Platinum
1440,245,23,324.79999999999995,2,5,3,253,can't loose,10,Gold
1441,140,443,24111.910000000018,3,5,5,355,loyal customers,13,Platinum
1442,257,77,1286.81,2,5,4,254,can't loose,11,Platinum
1443,80,167,3171.6200000000026,3,5,5,355,loyal customers,13,Platinum
1444,54,13,924.6000000000001,4,5,4,454,loyal customers,13,Platinum
1445,154,10,256.38,3,5,3,353,loyal customers,11,Platinum
1446,517,25,426.8499999999999,1,5,3,153,can't loose,9,Gold
1447,48,76,1747.6600000000003,4,5,5,455,loyal customers,14,Platinum Plus
1448,162,25,679.7,3,5,4,354,loyal customers,12,Platinum
1449,30,34,899.5100000000001,4,5,4,454,loyal customers,13,Platinum
1450,96,12,591.75,3,5,4,354,loyal customers,12,Platinum
1451,44,36,538.9999999999999,4,5,3,453,loyal customers,12,Platinum
1452,32,140,2403.2700000000004,4,5,5,455,loyal customers,14,Platinum Plus
1453,58,80,2200.0700000000006,4,5,5,455,loyal customers,14,Platinum Plus
1454,24,358,7201.0099999999975,4,5,5,455,loyal customers,14,Platinum Plus
1455,25,33,555.04,4,5,3,453,loyal customers,12,Platinum
1456,60,24,382.9799999999999,4,5,3,453,loyal customers,12,Platinum
1457,549,5,61.28,1,4,2,142,at risk,7,Silver
1458,39,55,1559.9499999999998,4,5,5,455,loyal customers,14,Platinum Plus
1459,420,83,485.1499999999998,1,5,3,153,can't loose,9,Gold
1460,146,205,1360.6300000000006,3,5,4,354,loyal customers,12,Platinum
1461,42,96,631.9999999999998,4,5,4,454,loyal customers,13,Platinum
1462,20,135,2875.8,5,5,5,555,champions,15,Platinum Plus
1463,7,102,3203.609999999999,5,5,5,555,champions,15,Platinum Plus
1464,623,18,112.23,1,5,2,152,can't loose,8,Gold
1465,178,12,174.65,3,5,2,352,loyal customers,10,Gold
1466,59,93,412.0499999999997,4,5,3,453,loyal customers,12,Platinum
1467,24,15,209.49,4,5,2,452,loyal customers,11,Platinum
1468,361,2,0.0,2,3,1,231,at risk,6,Silver
1469,524,13,135.95,1,5,2,152,can't loose,8,Gold
1470,18,159,5664.3699999999935,5,5,5,555,champions,15,Platinum Plus
1471,19,55,582.9899999999998,5,5,4,554,champions,14,Platinum Plus
1472,279,43,653.7599999999998,2,5,4,254,can't loose,11,Platinum
1473,371,15,297.18999999999994,2,5,3,253,can't loose,10,Gold
1474,27,71,1058.32,4,5,4,454,loyal customers,13,Platinum
1475,412,33,602.5199999999999,1,5,4,154,can't loose,10,Gold
1476,6,19,271.24,5,5,3,553,champions,13,Platinum
1477,119,468,1939.1000000000054,3,5,5,355,loyal customers,13,Platinum
1478,429,7,139.95,1,5,2,152,can't loose,8,Gold
1479,418,40,651.4,1,5,4,154,can't loose,10,Gold
1480,341,1,85.0,2,2,2,222,hibernating,6,Silver
1481,1,357,5589.659999999994,5,5,5,555,champions,15,Platinum Plus
1482,382,17,291.85,2,5,3,253,can't loose,10,Gold
1483,13,19,344.28,5,5,3,553,champions,13,Platinum
1484,184,9,312.98,2,5,3,253,can't loose,10,Gold
1485,26,83,1277.8600000000001,4,5,4,454,loyal customers,13,Platinum
1486,124,10,2855.0,3,5,5,355,loyal customers,13,Platinum
1487,53,218,3377.7999999999984,4,5,5,455,loyal customers,14,Platinum Plus
