v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,classLabel
b,28.67,0.0009335,u,2.794642611,0.83806926,5.665,t,t,6,f,g,381,168,3810000,t,1,yes.
b,21.92,5.40E-05,y,1.271469439,0.429306778,0.04,t,t,1,t,g,840,59,8400000,t,1,yes.
b,43.25,3.00E-04,u,1.369761259,0.839857706,6,t,t,11,f,g,80,0,8.00E+05,NA,1,yes.
b,20.42,7.00E-04,u,-2.508165005,0.953132967,1.625,t,t,3,f,g,200,1391,2.00E+06,NA,1,yes.
b,42,2.05E-05,u,-1.887603484,0.735931064,5.125,t,f,0,f,g,400,0,4.00E+06,NA,1,yes.
a,23.42,7.90E-05,y,-2.389812805,0.850265199,1.5,t,t,2,t,g,80,400,8.00E+05,NA,1,yes.
a,25.17,0.0002875,u,-2.93795669,0.835429391,0.875,t,f,0,f,g,360,0,3600000,NA,1,yes.
b,24.83,0.000275,u,3.442253729,0.815988962,2.25,t,t,6,f,g,NA,600,NA,NA,1,yes.
NA,24.5,0.001275,u,-1.241825849,0.700475336,4.75,t,t,2,f,g,73,444,730000,NA,1,yes.
b,37.5,0.0001125,y,-2.513556662,0.801297355,1.5,f,f,0,t,g,431,0,4310000,NA,1,yes.
b,36.75,1.25E-05,y,-1.494934934,0.552754634,1.5,f,f,0,t,g,232,113,2320000,f,1,yes.
b,28.25,0.000504,y,1.693680442,0.761819974,1.5,t,t,8,t,g,144,7,1440000,t,1,yes.
b,32.75,0.00015,u,2.706547696,0.781786395,5.5,t,t,3,t,g,0,0,0,t,1,yes.
a,17.83,0.0011,u,4.564566945,0.709676145,1,t,t,11,f,g,0,3000,0,NA,1,yes.
a,22.83,0.000229,u,2.855500188,0.668569562,2.29,t,t,7,t,g,140,2384,1400000,t,1,yes.
b,13.75,4.00E-04,y,-0.065383771,0.869981332,1.75,t,t,2,t,g,120,1000,1200000,NA,1,yes.
a,41,0.000204,y,-4.151450547,0.876253945,0.125,t,t,23,t,g,455,1236,4550000,NA,1,yes.
b,23.08,0.00115,u,-4.107787251,0.621588603,2.125,t,t,11,t,g,290,284,2900000,NA,1,yes.
b,20.17,0.0005625,u,-1.852637539,0.701400216,1.71,t,f,0,f,s,120,0,1200000,NA,1,yes.
a,50.08,0.001254,u,-3.204310022,0.745227145,2.29,t,t,3,t,g,156,0,1560000,NA,1,yes.
b,27,7.50E-05,u,1.095071912,0.625583952,4.25,t,t,3,t,g,312,150,3120000,t,1,yes.
b,38.17,0.0010125,u,-3.168713136,0.572386011,2.5,t,t,6,f,g,520,196,5200000,t,1,yes.
b,27,0.00015,y,2.863690197,0.829287401,0.375,t,f,0,t,g,260,1065,2600000,NA,1,yes.
b,41.17,0.000404,u,2.981703107,0.714451476,7,t,t,8,f,g,320,0,3200000,t,1,yes.
a,65.17,0.0014,u,1.617329561,0.89398962,0,t,t,11,t,g,0,1400,0,NA,1,yes.
b,37.58,0,NA,2.743297077,0.70336109,0,f,f,0,f,p,NA,0,NA,NA,1,yes.
b,23.25,0.00015,u,-3.297335221,0.812194257,2.375,t,t,3,t,g,0,582,0,NA,1,yes.
b,21.83,0.0011,u,2.400452686,0.704310717,0.29,t,t,6,f,g,121,0,1210000,NA,1,yes.
b,26,1.00E-04,u,0.720347532,0.755102544,1.75,t,f,0,t,g,280,0,2800000,NA,1,yes.
b,31.67,8.30E-05,u,3.1297467,0.783057448,1.335,t,t,8,t,g,303,3290,3030000,t,1,yes.
a,49.83,0.0013585,u,1.54504173,0.68007164,8.5,t,f,0,t,g,0,0,0,NA,1,yes.
a,47.42,8.00E-04,u,4.009443277,0.730666983,6.5,t,t,6,f,g,375,51100,3750000,t,1,yes.
b,51.33,0.001,u,-3.172739928,0.715796856,0,t,t,11,f,g,0,1249,0,NA,1,yes.
a,18.92,9.00E-04,u,1.540974847,0.821154628,0.75,t,t,2,f,g,88,591,880000,NA,1,yes.
a,28.42,0.00035,u,4.859879662,0.629980827,0.835,t,f,0,f,s,280,0,2800000,f,1,yes.
b,56.75,0.001225,u,-2.488409644,0.888176296,1.25,t,t,4,t,g,200,0,2.00E+06,NA,1,yes.
a,58.42,0.0021,u,4.20126583,0.637662349,10,t,t,13,f,g,0,6700,0,NA,1,yes.
b,48.33,0.0012,u,-4.234836176,0.63969726,16,t,f,0,f,s,110,0,1100000,f,1,yes.
b,33.17,1.00E-04,u,-3.514849225,0.765216253,0.75,t,t,7,t,g,340,4071,3400000,NA,1,yes.
a,22.42,0.0005665,u,-0.237999905,0.621413491,2.585,t,t,7,f,g,129,3257,1290000,t,1,yes.
a,18.83,0.000954,u,-3.664630861,0.883890529,0.085,t,f,0,f,g,100,0,1.00E+06,NA,1,yes.
b,48.58,2.05E-05,y,-2.051641967,0.848554349,0.25,t,t,11,f,g,380,2732,3800000,NA,1,yes.
b,26.75,0.0001125,u,-4.177997527,0.807547917,1.25,t,f,0,f,g,0,5298,0,f,1,yes.
b,64.08,0.002,u,1.253904921,0.767339667,17.5,t,t,9,t,g,0,1000,0,t,1,yes.
b,20.17,0.000925,u,-0.952812051,0.689747412,1.665,t,t,3,t,g,40,28,4.00E+05,NA,1,yes.
b,25.67,0.00125,u,-2.616235588,0.816433909,1.21,t,t,67,t,g,140,258,1400000,NA,1,yes.
b,22.67,0.00105,u,-1.625961168,0.81733401,1.335,t,f,0,f,g,100,0,1.00E+06,NA,1,yes.
b,31.33,0.00195,u,-3.552461166,0.990915141,7,t,t,16,f,g,0,5000,0,t,1,yes.
b,56.42,0.0028,y,2.475845318,1.029062229,28.5,t,t,40,f,g,0,15,0,t,1,yes.
a,24.75,0.00125,u,-3.963873808,0.839870782,1.5,t,t,12,t,g,120,567,1200000,NA,1,yes.
a,24.08,5.00E-05,u,3.267993005,0.888525783,1.25,t,t,1,f,g,0,678,0,NA,1,yes.
b,28.33,5.00E-04,u,-4.91762822,0.826124008,11,t,f,0,t,g,70,0,7.00E+05,f,1,yes.
a,26.92,0.00135,u,4.640754673,0.92062389,5,t,t,2,f,g,0,5000,0,NA,1,yes.
b,27.67,0.001375,u,1.481455404,1.210367243,5.75,t,f,0,t,g,487,500,4870000,NA,1,yes.
b,38.67,2.10E-05,u,-4.923445573,0.634363752,0.085,t,f,0,t,g,280,0,2800000,f,1,yes.
a,32.17,0.000146,u,1.48449983,1.10130505,1.085,t,t,16,f,g,120,2079,1200000,NA,1,yes.
b,32.67,0.00055,u,4.296022116,0.735184424,5.5,t,t,12,t,g,408,1000,4080000,t,1,yes.
b,48.75,0.00085,u,4.395934609,0.982074374,12.5,t,t,9,f,g,181,1655,1810000,t,1,yes.
b,21,0.000479,y,0.570136257,0.982703719,2.25,t,t,1,t,g,80,300,8.00E+05,NA,1,yes.
b,48.17,0.0007625,u,2.651957453,0.687202893,15.5,t,t,12,f,g,0,790,0,NA,1,yes.
b,39.33,0.0005875,u,3.330874683,0.79842136,10,t,t,14,t,g,399,0,3990000,t,1,yes.
a,25.08,0.000254,y,2.477008535,0.698775986,0.25,t,f,0,t,g,370,0,3700000,NA,1,yes.
b,23.25,4.00E-04,u,-0.401218603,0.520382775,0.25,t,f,0,t,g,160,0,1600000,NA,1,yes.
a,30.67,0.0012,u,2.461073855,0.819282108,2,t,t,1,f,g,220,19,2200000,NA,1,yes.
b,19.17,0,y,-0.228835242,0.680229854,0,f,f,0,t,s,500,1,5.00E+06,NA,1,yes.
NA,20.08,1.25E-05,u,-1.707038346,0.671221897,1,f,t,1,f,g,240,768,2400000,t,1,yes.
b,36.67,0.000325,u,3.585276473,0.877238451,9,t,f,0,t,g,102,639,1020000,NA,1,yes.
b,23.17,0.0011125,u,-1.231380298,0.842553253,0.46,t,t,1,f,g,100,0,1.00E+06,t,1,yes.
a,15.83,5.85E-05,u,-4.531323381,0.770722719,1.5,t,t,2,f,g,100,0,1.00E+06,t,1,yes.
b,16.08,7.50E-05,u,4.788204881,1.007567789,1.75,t,t,5,t,g,352,690,3520000,t,1,yes.
a,47,0.0013,u,-3.561389693,0.780748859,5.165,t,t,9,t,g,0,0,0,t,1,yes.
a,71.58,0,NA,-3.984753375,0.755013782,0,f,f,0,f,p,NA,0,NA,NA,1,yes.
a,21.25,0.0002335,u,4.132367433,0.863968304,0.5,t,t,4,f,s,80,0,8.00E+05,NA,1,yes.
b,65.42,0.0011,u,1.570520727,0.94099689,20,t,t,7,t,g,22,0,220000,NA,1,yes.
b,20.5,0.0002415,u,2.133643588,0.80254899,2,t,t,11,t,g,200,3000,2.00E+06,NA,1,yes.
b,55.92,0.00115,u,1.206928736,0.873930094,5,t,t,5,f,g,0,8851,0,NA,1,yes.
b,34.92,0.00025,u,-1.270648709,0.904415834,0,t,f,0,t,g,239,200,2390000,f,1,yes.
b,56.58,0.00185,u,3.427269128,0.737556983,15,t,t,17,t,g,0,0,0,t,1,yes.
b,25.17,6.00E-04,u,-1.755141481,0.629761514,1,t,t,3,f,g,0,0,0,NA,1,yes.
b,25.08,0.000171,u,2.776841652,0.837081682,1.665,t,t,1,t,g,395,20,3950000,NA,1,yes.
b,57.83,0.000704,u,-1.751849358,0.668517597,14,t,t,6,t,g,360,1332,3600000,NA,1,yes.
b,34.92,5.00E-04,u,-4.164399402,0.72298431,7.5,t,t,6,t,g,0,1000,0,NA,1,yes.
b,33.58,0.000275,u,-1.052461753,0.973551424,4.25,t,t,6,f,g,204,0,2040000,NA,1,yes.
a,22.92,0.0011585,u,4.07067951,0.685119922,0.04,t,f,0,f,g,80,1349,8.00E+05,NA,1,yes.
a,24.5,5.00E-05,u,-2.386196596,0.769201956,1.5,t,f,0,f,g,280,824,2800000,NA,1,yes.
b,20.25,0.000996,u,4.079319627,0.525367718,0,t,f,0,f,g,0,0,0,NA,1,yes.
b,18.5,2.00E-04,u,2.237699509,0.987602448,1.5,t,t,2,f,g,120,300,1200000,NA,1,yes.
b,25.17,0.00035,u,2.659490295,0.661939096,0.625,t,t,7,f,g,0,7059,0,t,1,yes.
b,44.33,5.00E-05,u,-0.920138925,0.653036475,5,t,f,0,t,g,320,0,3200000,NA,1,yes.
b,18.08,0.00055,u,0.335567349,0.890121135,0.5,t,f,0,f,g,80,0,8.00E+05,NA,1,yes.
a,60.58,0.00165,u,-0.553221595,0.713188244,11,t,f,0,t,g,21,10561,210000,NA,1,yes.
b,41.5,0.000154,u,-0.446456235,0.681648186,3.5,f,f,0,f,g,216,0,2160000,NA,1,yes.
a,25.75,5.00E-05,u,1.156297438,0.666159296,0.875,t,f,0,t,g,491,0,4910000,NA,1,yes.
b,29.25,0.001479,u,2.752731983,0.81678315,5.04,t,t,5,t,g,168,0,1680000,t,1,yes.
a,36,1.00E-04,u,3.708778266,0.727035331,2,t,t,11,f,g,0,456,0,t,1,yes.
b,31.67,0.0016165,u,2.066739986,0.671526955,3,t,t,9,f,g,250,730,2500000,t,1,yes.
b,60.08,0.00145,u,-4.089982249,0.63359866,18,t,t,15,t,g,0,1000,0,t,1,yes.
b,22.33,0.0011,u,-0.053113585,1.091938017,2,t,t,1,f,g,80,278,8.00E+05,NA,1,yes.
b,40,0.00065,u,-0.417002277,0.490042829,3.5,t,t,1,f,g,0,500,0,NA,1,yes.
b,35.17,0.0025125,u,-0.019462069,0.752682827,1.625,t,t,1,t,g,515,500,5150000,NA,1,yes.
b,41.33,0,u,-3.118972701,0.700633945,15,t,f,0,f,g,0,0,0,NA,1,yes.
a,20.75,0.0010335,u,-1.738794297,0.886161381,0.335,t,t,1,t,g,80,50,8.00E+05,t,1,yes.
b,32.08,4.00E-04,u,-1.271200366,0.771900735,2.5,t,f,0,t,g,360,0,3600000,NA,1,yes.
b,NA,4.00E-04,u,4.122803316,0.970967181,5,t,t,3,t,g,290,2279,2900000,t,1,yes.
b,23.92,0.00015,u,-0.823516748,0.80115126,1.875,t,t,6,f,g,200,327,2.00E+06,t,1,yes.
a,23.25,0.0005875,u,-3.497512173,0.92537419,3.17,t,t,10,f,g,120,245,1200000,NA,1,yes.
a,46.67,4.60E-05,u,-2.019113281,0.777447823,0.415,t,t,11,t,g,440,6,4400000,NA,1,yes.
a,25,0.001233,u,4.767310391,0.631209808,3.5,t,t,6,f,g,400,458,4.00E+06,t,1,yes.
b,25.5,3.75E-05,u,-1.050972766,0.739378813,0.25,t,t,3,f,g,260,15108,2600000,t,1,yes.
a,18.75,0.00075,u,-3.808695104,0.858866301,2.71,t,t,5,f,g,NA,26726,NA,t,1,yes.
a,23.5,9.00E-04,u,4.74726429,0.700850226,8.5,t,t,5,t,g,120,0,1200000,t,1,yes.
b,34.17,0.000917,u,4.069534971,0.735118172,4.5,t,t,12,t,g,0,221,0,NA,1,yes.
b,27.83,0.000154,u,-1.388605617,0.76361958,3.75,t,t,5,t,g,100,3,1.00E+06,NA,1,yes.
a,36.75,0.0005125,u,1.89776063,0.669648227,5,t,f,0,t,g,0,4000,0,f,1,yes.
a,47.25,7.50E-05,u,1.304082193,0.934286197,2.75,t,t,1,f,g,333,892,3330000,NA,1,yes.
a,33.67,3.75E-05,u,3.69331094,0.82824689,0.375,f,f,0,f,g,300,44,3.00E+06,NA,1,yes.
b,45,0.00085,u,1.631998108,0.712246416,14,t,t,1,t,g,88,2000,880000,t,1,yes.
b,33.17,0.000104,u,2.409174726,0.875467905,6.5,t,f,0,t,g,164,31285,1640000,NA,1,yes.
a,25,8.75E-05,u,0.416310767,0.773051067,1.04,t,f,0,t,g,160,5860,1600000,f,1,yes.
b,26.67,0.000175,y,-3.315515521,0.740763269,1,t,t,5,t,g,160,5777,1600000,NA,1,yes.
b,48.5,0.000425,u,4.666318018,0.608720277,0.125,t,f,0,t,g,225,0,2250000,NA,1,yes.
b,37.42,0.000204,u,-1.811617694,0.789758919,0.04,t,f,0,t,g,400,5800,4.00E+06,NA,1,yes.
b,18,1.65E-05,u,1.759176776,0.966044521,0.21,f,f,0,f,g,200,40,2.00E+06,f,1,yes.
a,56.5,0.0016,u,0.825909169,0.796151589,0,t,t,15,f,g,0,247,0,t,1,yes.
b,25.75,5.00E-05,u,0.08906466,0.873019954,1.46,t,t,5,t,g,312,0,3120000,t,1,yes.
a,22.58,0.001075,u,3.009506867,0.78543967,0.415,t,t,5,t,g,0,560,0,NA,1,yes.
b,33.17,0.000304,y,-4.854398656,0.817078998,2.04,t,t,1,t,g,180,18027,1800000,t,1,yes.
b,32,0.000175,y,-2.574579904,0.598682289,0.04,t,f,0,t,g,393,0,3930000,NA,1,yes.
a,40.83,0.001,u,2.604746588,0.84083028,1.75,t,f,0,f,g,29,837,290000,NA,1,yes.
b,59.67,0.000154,u,1.464750881,0.726021526,0.125,t,f,0,t,g,260,0,2600000,f,1,yes.
b,42.5,0.0004915,y,-1.773579149,0.975824788,3.165,t,f,0,t,g,52,1442,520000,NA,1,yes.
a,28.08,0.0015,y,-4.984919154,0.70663373,0,t,f,0,f,g,0,13212,0,NA,1,yes.
a,37.75,0.00055,u,-4.807486015,0.738952312,0.125,t,f,0,t,g,228,0,2280000,f,1,yes.
b,53.92,0.0009625,u,-0.674747666,0.853395013,8.665,t,t,5,f,g,0,0,0,NA,1,yes.
b,47.67,2.90E-05,u,3.877656648,0.787368464,15,t,t,20,f,g,0,15000,0,t,1,yes.
b,23.25,1.00E-04,u,0.451355665,0.871751716,0.835,t,f,0,f,s,300,0,3.00E+06,f,1,yes.
b,22.67,0.000254,y,0.818236708,0.700180163,2.585,t,f,0,f,g,0,0,0,f,1,yes.
b,54.58,0.0009415,u,-3.421428313,1.096725629,14.415,t,t,11,t,g,30,300,3.00E+05,NA,1,yes.
b,34.25,3.00E-04,u,-2.974374848,0.75551534,7.415,t,f,0,t,g,0,0,0,NA,1,yes.
b,27.58,0.000204,y,-2.300075414,0.905522815,2,t,t,3,t,g,370,560,3700000,NA,1,yes.
a,46,4.00E-04,u,2.063648435,0.726897367,0,t,f,0,f,g,100,960,1.00E+06,NA,1,yes.
a,60.92,5.00E-04,u,4.145225,0.792621518,4,t,t,4,f,g,0,99,0,t,1,yes.
a,47.42,3.00E-04,u,2.46593494,0.907307014,13.875,t,t,2,t,g,519,1704,5190000,NA,1,yes.
b,37.33,0.00065,u,-1.324077826,0.822871096,4.25,t,t,12,t,g,93,0,930000,NA,1,yes.
a,25.58,0,NA,2.435965592,0.940416373,0,f,f,0,f,p,NA,0,NA,NA,1,yes.
a,20.42,8.35E-05,u,-0.295323206,1.020114705,1.585,t,t,1,f,g,0,0,0,t,1,yes.
a,44.17,0.0006665,u,-2.4999205,1.066002001,7.375,t,t,3,t,g,0,0,0,t,1,yes.
b,34.75,0.0015,u,-0.952477225,0.926986958,5.375,t,t,9,t,g,0,134,0,NA,1,yes.
b,20.5,0.001,y,-0.981642294,0.84686242,2.5,t,f,0,f,s,40,0,4.00E+05,NA,1,yes.
b,22.67,1.65E-05,u,-2.525753879,0.869987143,2.25,f,f,0,t,s,0,0,0,NA,1,yes.
b,22.08,8.30E-05,u,-2.431407683,0.879306691,2.165,f,f,0,t,g,128,0,1280000,NA,1,yes.
b,42.83,0.0004625,u,-0.503167885,0.812133145,4.58,t,f,0,f,s,0,0,0,NA,1,yes.
a,18.92,0.000925,y,3.860590777,0.811325096,1,t,t,4,t,g,80,500,8.00E+05,t,1,yes.
a,20.67,3.00E-04,u,-1.225627672,0.739929338,0.165,t,t,3,f,g,100,6,1.00E+06,NA,1,yes.
a,32.33,5.40E-05,u,3.741519821,0.69383684,0.04,t,f,0,f,g,440,11177,4400000,f,1,yes.
b,28.92,0.0015,u,-0.000895427,0.781215802,5.335,t,t,11,f,g,0,2283,0,NA,1,yes.
a,52.83,0.0015,u,-3.024491232,0.764259818,5.5,t,t,14,f,g,0,2200,0,NA,1,yes.
a,20.67,0.0001835,u,-4.977297103,0.67861079,2.085,t,t,5,f,g,220,2503,2200000,NA,1,yes.
b,36.25,5.00E-04,u,0.038749482,0.701301108,2.5,t,t,6,f,g,0,367,0,NA,1,yes.
a,20.33,0.001,u,0.541685175,0.896423769,1,t,t,4,f,g,50,1465,5.00E+05,NA,1,yes.
b,25.75,7.50E-05,u,1.886618801,0.645951893,0.25,t,f,0,f,g,349,23,3490000,f,1,yes.
a,28.17,3.75E-05,u,1.675358326,0.736252916,0.585,t,t,4,f,g,80,0,8.00E+05,t,1,yes.
b,23.92,6.65E-05,u,-4.296914029,0.844468685,0.165,f,f,0,f,g,100,0,1.00E+06,NA,1,yes.
b,56,0.00125,u,-0.295219098,0.760245449,8,t,f,0,t,g,24,2028,240000,NA,1,yes.
a,20.75,0.001025,u,-1.455758808,0.892480927,0.71,t,t,2,t,g,49,0,490000,t,1,yes.
a,30.5,0.00065,u,2.872171181,0.763865414,4,t,t,7,t,g,0,3065,0,t,1,yes.
a,45.83,0.00105,u,-2.927102055,0.893942147,5,t,t,7,t,g,0,0,0,t,1,yes.
b,39,5.00E-04,u,-4.906609168,0.730008369,3.5,t,t,10,t,g,0,0,0,t,1,yes.
b,22.08,0.0011,u,0.512760046,1.031639463,0.665,t,f,0,f,g,100,0,1.00E+06,NA,1,yes.
b,28.25,0.0005125,u,-1.874476643,0.817735994,4.75,t,t,2,f,g,420,7,4200000,NA,1,yes.
a,18.83,0.0004415,y,4.499439977,0.59681391,3,t,f,0,f,g,240,0,2400000,f,1,yes.
a,28.67,0.000104,u,-0.665637697,0.606801068,2.5,t,t,5,t,g,300,1430,3.00E+06,NA,1,yes.
a,22.5,0.000846,y,-0.290339675,0.75240602,2.46,f,f,0,f,g,164,0,1640000,f,1,yes.
b,NA,0.00105,u,4.60089426,0.979225624,6.5,t,f,0,f,g,0,0,0,f,1,yes.
a,28.5,0.000304,y,-4.836819791,0.902361967,2.54,t,t,1,f,g,70,0,7.00E+05,NA,1,yes.
b,19.17,0.00095,u,-1.853672231,0.709197045,1.5,t,f,0,f,g,120,2206,1200000,NA,1,yes.
a,21.5,6.00E-04,u,-3.184254593,0.767791046,2.5,t,t,3,f,g,80,918,8.00E+05,t,1,yes.
b,17.5,0.0022,l,-0.651419577,1.003282425,0,f,f,0,t,p,450,100000,4500000,f,1,yes.
b,26.67,0.000271,y,4.699129583,0.77334001,5.25,t,t,1,f,g,211,0,2110000,NA,1,yes.
b,34.42,0.000425,u,1.320468653,0.780888142,3.25,t,t,2,f,g,274,610,2740000,t,1,yes.
b,73.42,0.001775,u,-4.882545648,1.018128,0,t,f,0,t,g,0,0,0,f,1,yes.
a,23,0.001175,u,4.378437409,0.793198176,0.5,t,t,2,t,g,300,551,3.00E+06,NA,1,yes.
b,23.08,0.00025,u,-0.560585817,0.90161099,1.085,t,t,11,t,g,60,2184,6.00E+05,NA,1,yes.
b,19.42,0.00065,u,-2.389526779,0.752521411,1.46,t,t,7,f,g,80,2954,8.00E+05,t,1,yes.
b,23.33,0.0011625,y,3.73094826,0.902304275,0.835,t,f,0,t,g,160,300,1600000,NA,1,yes.
b,42.17,0.000504,u,0.119885467,0.870910054,12.75,t,f,0,t,g,92,0,920000,NA,1,yes.
b,21.25,0.00015,u,-3.159203408,0.707668733,1.5,f,f,0,f,g,150,8,1500000,NA,1,yes.
b,34.17,0.000525,u,-4.150226093,0.7163123,0.085,f,f,0,t,g,290,6,2900000,NA,1,yes.
a,47.75,8.00E-04,u,-3.2716485,0.89920489,7.875,t,t,6,t,g,0,1260,0,t,1,yes.
a,44.33,0,u,-0.074205596,0.711041489,2.5,t,f,0,f,g,0,0,0,NA,1,yes.
b,39.5,0.000425,u,2.421492646,0.795018239,6.5,t,t,16,f,g,117,1210,1170000,t,1,yes.
a,41.17,0.00065,u,-1.203620485,0.548870348,0.5,t,t,3,t,g,145,0,1450000,NA,1,yes.
b,29.92,0.0001835,u,1.570066987,0.599967578,4.335,t,f,0,f,g,260,200,2600000,f,1,yes.
b,23.17,0,NA,-4.678519277,0.896141089,0,f,f,0,f,p,NA,0,NA,f,1,yes.
b,35.17,0.00025,u,-0.281645386,0.685378709,4.5,t,t,7,f,g,150,1270,1500000,t,1,yes.
a,19.17,0.0008585,u,0.264848587,0.815337554,0.75,t,t,7,f,g,96,0,960000,NA,1,yes.
b,52.5,0.00065,u,2.690363454,0.773370039,6.29,t,t,15,f,g,0,11202,0,t,1,yes.
b,39.92,0.000621,u,1.155912464,0.943096105,0.04,t,t,1,f,g,200,300,2.00E+06,t,1,yes.
b,21.33,0.00105,u,-4.041301636,0.539495309,3,t,f,0,t,g,0,0,0,NA,1,yes.
a,35.75,9.15E-05,u,0.48371261,0.772373941,0.75,t,t,4,f,g,0,1583,0,t,1,yes.
b,67.75,0.00055,u,-0.176675571,0.935816179,13,t,t,1,t,g,0,0,0,t,1,yes.
b,32.67,9.00E-04,y,1.183004107,0.635137335,5.25,t,f,0,t,g,154,0,1540000,f,1,yes.
b,49.5,0.0007585,u,-2.348735973,0.795197977,7.585,t,t,15,t,g,0,5000,0,t,1,yes.
b,21,3.00E-04,y,-2.361085378,0.825623847,1.085,t,t,8,t,g,160,1,1600000,t,1,yes.
b,28.25,8.75E-05,u,3.223194182,0.611908846,0.96,t,t,3,t,g,396,0,3960000,t,1,yes.
b,34.17,0.000154,u,-1.393716666,0.84173297,1.54,t,t,1,t,g,520,50000,5200000,NA,1,yes.
b,31.92,0.000446,u,4.262643142,0.577877305,6.04,t,t,3,f,g,311,300,3110000,NA,1,yes.
a,29.5,4.60E-05,u,-3.639722071,1.024627707,0.54,t,t,4,f,g,380,500,3800000,NA,1,yes.
b,23.17,0,u,-3.81007917,0.681313826,0.085,t,f,0,f,g,0,0,0,f,1,yes.
a,18.08,3.75E-05,l,1.216877063,0.697013262,10,f,f,0,t,s,300,0,3.00E+06,f,1,yes.
a,24.75,3.00E-04,u,-3.873567886,0.729853913,1.835,t,t,19,f,g,0,500,0,NA,1,yes.
a,20.83,3.00E-04,u,-4.719599695,0.776277054,0.04,t,f,0,f,g,100,0,1.00E+06,f,1,yes.
b,28,2.00E-04,u,-0.852264927,0.855925764,4.165,t,t,2,t,g,181,0,1810000,NA,1,yes.
b,20.42,0.0001835,u,1.789797666,0.786496076,2.25,t,t,1,f,g,100,150,1.00E+06,NA,1,yes.
b,28.67,0.0009335,u,0.623458629,1.007316569,5.665,t,t,6,f,g,381,168,3810000,t,1,yes.
b,21.92,5.40E-05,y,3.405710838,0.913940105,0.04,t,t,1,t,g,840,59,8400000,t,1,yes.
b,43.25,3.00E-04,u,-3.470343414,0.796678791,6,t,t,11,f,g,80,0,8.00E+05,NA,1,yes.
b,20.42,7.00E-04,u,1.291063391,0.979220369,1.625,t,t,3,f,g,200,1391,2.00E+06,NA,1,yes.
b,42,2.05E-05,u,-1.345973592,0.593411514,5.125,t,f,0,f,g,400,0,4.00E+06,NA,1,yes.
a,23.42,7.90E-05,y,0.602301299,0.8365307,1.5,t,t,2,t,g,80,400,8.00E+05,NA,1,yes.
a,25.17,0.0002875,u,-1.666273929,0.857138516,0.875,t,f,0,f,g,360,0,3600000,NA,1,yes.
b,24.83,0.000275,u,2.515924636,0.680581795,2.25,t,t,6,f,g,NA,600,NA,NA,1,yes.
NA,24.5,0.001275,u,-3.123465579,0.888339002,4.75,t,t,2,f,g,73,444,730000,NA,1,yes.
b,37.5,0.0001125,y,1.887092385,0.760752371,1.5,f,f,0,t,g,431,0,4310000,NA,1,yes.
b,36.75,1.25E-05,y,-0.980237117,0.777026423,1.5,f,f,0,t,g,232,113,2320000,f,1,yes.
b,28.25,0.000504,y,2.340126801,0.79597902,1.5,t,t,8,t,g,144,7,1440000,t,1,yes.
b,32.75,0.00015,u,-3.10861537,0.789958676,5.5,t,t,3,t,g,0,0,0,t,1,yes.
a,17.83,0.0011,u,-4.488054935,0.703783688,1,t,t,11,f,g,0,3000,0,NA,1,yes.
a,22.83,0.000229,u,-1.647345622,0.986350313,2.29,t,t,7,t,g,140,2384,1400000,t,1,yes.
b,13.75,4.00E-04,y,-4.399914991,0.554729499,1.75,t,t,2,t,g,120,1000,1200000,NA,1,yes.
a,41,0.000204,y,0.09373381,0.676750058,0.125,t,t,23,t,g,455,1236,4550000,NA,1,yes.
b,23.08,0.00115,u,2.282483885,0.674477103,2.125,t,t,11,t,g,290,284,2900000,NA,1,yes.
b,20.17,0.0005625,u,-3.58552292,0.727361793,1.71,t,f,0,f,s,120,0,1200000,NA,1,yes.
a,50.08,0.001254,u,-4.251880713,0.624740964,2.29,t,t,3,t,g,156,0,1560000,NA,1,yes.
b,27,7.50E-05,u,-4.273211444,0.979345454,4.25,t,t,3,t,g,312,150,3120000,t,1,yes.
b,38.17,0.0010125,u,4.029730568,0.734590614,2.5,t,t,6,f,g,520,196,5200000,t,1,yes.
b,27,0.00015,y,-4.411407241,0.8354901,0.375,t,f,0,t,g,260,1065,2600000,NA,1,yes.
b,41.17,0.000404,u,-4.430035197,0.902061628,7,t,t,8,f,g,320,0,3200000,t,1,yes.
a,65.17,0.0014,u,-3.750450055,0.699921799,0,t,t,11,t,g,0,1400,0,NA,1,yes.
b,37.58,0,NA,-4.979875826,0.849365344,0,f,f,0,f,p,NA,0,NA,NA,1,yes.
b,23.25,0.00015,u,1.720429955,0.734861254,2.375,t,t,3,t,g,0,582,0,NA,1,yes.
b,21.83,0.0011,u,-4.03109839,1.066180607,0.29,t,t,6,f,g,121,0,1210000,NA,1,yes.
b,26,1.00E-04,u,1.327220595,0.872826855,1.75,t,f,0,t,g,280,0,2800000,NA,1,yes.
b,31.67,8.30E-05,u,0.310230709,0.750757444,1.335,t,t,8,t,g,303,3290,3030000,t,1,yes.
a,49.83,0.0013585,u,2.167541566,0.704697865,8.5,t,f,0,t,g,0,0,0,NA,1,yes.
a,47.42,8.00E-04,u,-2.228714938,0.570253521,6.5,t,t,6,f,g,375,51100,3750000,t,1,yes.
b,51.33,0.001,u,1.744087394,0.855300169,0,t,t,11,f,g,0,1249,0,NA,1,yes.
